epoch,train_loss,val_loss
1,0.0244994361717575,0.02101175610295601
2,0.010785986464747757,0.029262224636969186
3,0.007585220944758769,0.04274082814910091
4,0.006146640023168381,0.10293822059102807
5,0.008160710861847687,0.09994125607462563
6,0.00777793967791286,0.10241399688256791
7,0.014035809762908238,0.02255304198265297
8,0.011094924442784076,0.040310316682110874
9,0.009100074326537587,0.02622903458638524
10,0.007883033873410179,0.026008023267955618
11,0.005959235458439031,0.02853090986830791
12,0.008136588383236242,0.03253846666900143
13,0.004758961914923828,0.06726231025044266
14,0.005046670149527468,0.061339410928669715
15,0.006275250244915716,0.0703751044814754
16,0.008964004965145364,0.025066311123604187
17,0.008323455131123463,0.04116825682532652
18,0.006323412633955453,0.026565046478830612
19,0.00450999007201445,0.03133169418312208
20,0.004769962150358143,0.030382105187672707
21,0.005235390191552983,0.05379127677027904
22,0.0051909501045615605,0.07803775086263011
23,0.0059446064589392285,0.05336893205743627
24,0.006589867273269775,0.04657622373957191
25,0.007943906991069194,0.057572490772570636
26,0.0062463053618061785,0.012753446396568916
27,0.003896616775980293,0.02285310023506108
28,0.0030060902644372914,0.06475566675304824
29,0.004271180655187311,0.07179646396223073
30,0.004721353824725371,0.049324826678732184
31,0.0057142224154759415,0.016808086729546572
32,0.005983509567988079,0.05988029068950778
33,0.0067656060738950875,0.053670895172126046
34,0.004044809962003913,0.031345809118547625
35,0.004197117621835401,0.06357486037633596
36,0.0038916520628046046,0.038460139911435064
37,0.004139045200441827,0.030700605098438936
38,0.003212938026948775,0.004170490615813403
39,0.0017622608146254512,0.010594711535151341
40,0.0015406486232946437,0.014034132811739194
41,0.0015376492389117945,0.006729764897740113
42,0.001479111018763623,0.0027984772346128085
43,0.001418498024983588,0.0027188135455737724
44,0.0013163225719066843,0.005443648015509639
45,0.001279024162014816,0.003969722850378942
46,0.0011737405546895113,0.00191629440433768
47,0.0009705667767326003,0.004910664330357655
48,0.0009686005141335273,0.005747439438664599
49,0.0011217696554441793,0.0017466767630728312
50,0.0014646729848151597,0.005200254476781017
51,0.001320093184947736,0.006211726124976985
52,0.0010914796716768919,0.0035810556713695026
53,0.0011143483928675593,0.005790526262196414
54,0.0011847747535919826,0.013344131004116458
55,0.0011122282060760868,0.005825077386547366
56,0.0012790789422166006,0.002558905970909717
57,0.0016056200303669133,0.007765284541360079
58,0.001254301178600548,0.015637714734644727
59,0.0014505971962124687,0.007776496929143868
60,0.0014544721454384506,0.00778231495971291
61,0.0013928595617526572,0.020265438095754654
62,0.0014231249179490308,0.02318657810097395
63,0.0019463842661886263,0.01424780778857996
64,0.0013927544006876861,0.0060364914540307945
65,0.0019178037634255516,0.02049423069694877
66,0.002308851197282774,0.036537029612719506
67,0.001927878090570578,0.025756944713763396
68,0.0022101266148589326,0.013353264423393645
69,0.00237978916239105,0.033894944580328386
70,0.002600064546776397,0.07069864670195812
71,0.003353896185190722,0.05959958512843695
72,0.004186315974794431,0.03336794809962222
73,0.006889936257210641,0.1101015384343231
74,0.007276930860779079,0.1790195072323604
75,0.009305911891488605,0.3418469986329502
76,0.022623509065219198,0.17258349167251516
77,0.02511993163088448,0.03115930002994733
78,0.019295538398198222,0.0311480560426445
79,0.016801010449448373,0.03732397739775133
80,0.008767799109433786,0.047868447635575954
81,0.007115140636995124,0.0483223427926746
82,0.005606162960747849,0.054830001719016544
83,0.006013471221129741,0.08079949818099194
84,0.00414023908435696,0.0031660645713423082
85,0.0017788422555924137,0.002089775293244819
86,0.0015456083764237498,0.0027243978892218888
87,0.0013837233687108647,0.001587582033126163
88,0.001128888089092014,0.0025385277678595555
89,0.0009003058849673395,0.0034511703120736837
90,0.0010600529523823994,0.0016805126435582303
91,0.0009343620070822521,0.0007919871190464629
92,0.000832844144009675,0.0010513890413339176
93,0.0008252672991921725,0.0018489688262974548
94,0.0008793341750634946,0.000801338931586942
95,0.0008820789082930764,0.0006977898212072965
96,0.0007709089741271191,0.001115774096712896
97,0.0007511294777660529,0.002234826343842307
98,0.0006655118610790207,0.0015353563487546355
99,0.0006278445688832861,0.0007328691564348512
100,0.000753593029760905,0.0005379456610555806
101,0.0006621025554018318,0.0005451740195657926
102,0.0006353316208327046,0.0004774177114272091
103,0.0006150798846742516,0.0016959860887057869
104,0.0008104261569248817,0.003613332345008966
105,0.0007041475371538868,0.0009018832768738613
106,0.0006723287863788928,0.0013337961104195296
107,0.000652900684347496,0.000986671185544929
108,0.0007644357750005312,0.00330762812478528
109,0.0009512747137037199,0.009482547878732126
110,0.0011475759888328614,0.004064745725347978
111,0.0010065751227245775,0.0033935349114245093
112,0.0013197773120205434,0.017215408411774765
113,0.0013328873067446595,0.005486951909912283
114,0.0012370117446458646,0.003791891827603897
115,0.0016479008460511151,0.019409355036554686
116,0.0013380595082829777,0.022899906283449914
117,0.0014024712148218493,0.009116866509992086
118,0.001185051871620474,0.006457521346810274
119,0.0017383870784449318,0.026221593729861156
120,0.0015076802890934223,0.026329749058745317
121,0.0018809464980132627,0.014257032669059769
122,0.002260266805204149,0.014568314567343857
123,0.0020234536572904366,0.03955217877197478
124,0.0019293295409588207,0.06103876123818331
125,0.0027007393374477175,0.03738634446563218
126,0.0035751717718277938,0.022630668270501603
127,0.004456668031766538,0.068875566382733
128,0.006190126160985121,0.1625466786803608
129,0.013111055463796277,0.25494814203478705
130,0.015054628766562597,0.14881177838079734
131,0.024928112716428134,0.03274166958618908
132,0.02212218017737753,0.034626725715966505
133,0.0112359245094889,0.037839745370826086
134,0.006744025285518913,0.07160178835600936
135,0.007185401721570162,0.0661749798781005
136,0.007163834828362596,0.08114346097985325
137,0.0043297313730242615,0.041334106960025055
138,0.0032997337510668173,0.03298821566972952
139,0.005319092257085453,0.07130445614166632
140,0.008457330691168448,0.2473208921862233
141,0.0065644618858475045,0.042878577507122095
142,0.010058137166034315,0.19053061857869358
143,0.010867514736024264,0.011947121500562236
144,0.0023809156467334905,0.011002054600362557
145,0.0025969865824099383,0.044016290105384076
146,0.0036458364666373116,0.09138669292700144
147,0.005783066013556282,0.016500570093040522
148,0.0034303087063414267,0.05891992511211127
149,0.004015653501780253,0.14343614553679243
150,0.004103095107168575,0.09426088067863761
151,0.00401342759274084,0.04510980350374511
152,0.004898682644647749,0.05077559976380995
153,0.007503374242561669,0.1964314304958964
154,0.015821687559025657,0.018528506854210827
155,0.005514920766613027,0.029428476910046318
156,0.0035137350134065138,0.15121869435219176
157,0.00433941616988613,0.043263267619190186
158,0.007118133632586451,0.18595982552670298
159,0.009859643610148665,0.08073370898473763
160,0.010093517781198592,0.03733254344290073
161,0.00701192562513094,0.040040045074711844
162,0.0038742897239205857,0.04930872716925377
163,0.0046482076952042845,0.0388024465934499
164,0.010499486402912627,0.09983580529197325
