epoch,train_loss,val_loss
1,0.10758717990748004,0.0040252782539988465
2,0.006610535382324724,0.004429719164950937
3,0.006385127270296185,0.004667139991514753
4,0.005960842818576859,0.004094037382610659
5,0.005868988442357218,0.004224628329033574
6,0.005897074961757128,0.004160512300990481
7,0.0058789382604365475,0.004227596523590881
8,0.005882168521445665,0.004123516900916548
9,0.005847010674347196,0.004137176531998145
10,0.00583208002022774,0.004058015457746312
11,0.005806928749585266,0.004085135192088464
12,0.0058281354380143365,0.004117805697508032
13,0.0058462951849799745,0.004136650108224257
14,0.0058573511507144065,0.0041601654602788085
15,0.005870022713094677,0.004176787932455606
16,0.0058748355019123755,0.004175465690947977
17,0.005873005723885124,0.004154910150510071
18,0.005798482034656944,0.004001181037329494
19,0.005748776610577272,0.003968873067810506
20,0.0057261279526594,0.003964241346461243
21,0.005733891033066354,0.003962957536448257
22,0.005743502075610835,0.003964145628772081
23,0.005748819804216431,0.003960547396740947
24,0.00576086795346732,0.003958749742898364
25,0.00576386919800546,0.003958222179265877
26,0.0057644580406852886,0.003955004861971901
27,0.005771910617752142,0.0039635338179692435
28,0.005763430867597986,0.003967674260262526
29,0.0057811063018446875,0.003986891866770545
30,0.005762446450320034,0.00410293722424948
31,0.005767584177750262,0.003997261697171215
32,0.00579605449711764,0.003974269769845113
33,0.005757553241816425,0.003940889528149174
34,0.005760120310797871,0.003971569854288884
35,0.005775363910094934,0.0039744479045675804
36,0.005766378211359981,0.0039617424070658045
37,0.005757328462001511,0.004009980527145288
38,0.005739724977062914,0.004072342375054751
39,0.005733270029315231,0.004051263176106716
40,0.005704404566907917,0.004133425125934535
41,0.005734408062949197,0.003999882038424018
42,0.005730955584925171,0.003966646453637507
43,0.005663437311136943,0.004471692209942297
44,0.005794054904626702,0.003983767091054877
45,0.005710652820966603,0.003984829300936385
46,0.005719609821159632,0.003983250519311255
47,0.005719677561218718,0.003985965620993328
48,0.005759804920557048,0.003981581829955841
49,0.005715750861890373,0.003980574892149776
50,0.005764610368578274,0.0039871873474457515
51,0.005717947237063862,0.00396663091891413
52,0.005748849019865914,0.003984760439090467
53,0.005779633195322335,0.003984777536969446
54,0.00569568121508614,0.003965558339639352
55,0.0057083125530388735,0.0039830325960537516
56,0.005718613568622178,0.003985059687939002
57,0.0057187572189649925,0.0039853303960562195
58,0.005720142040931903,0.003984491349461793
59,0.005725491209086742,0.003967044214488758
60,0.005768475806397963,0.003991993417360948
61,0.005718938246475774,0.003986401683306809
62,0.0057226816780433,0.003984478816550503
63,0.005736881012155434,0.003981220425613919
64,0.009568738571133968,0.01358273980611326
65,0.005964241973659862,0.004061201055431472
66,0.005769443480595344,0.004010488458650067
67,0.005743238651820163,0.0039971432791427305
68,0.005733276798922088,0.003992207066148707
69,0.005728813140051799,0.003990111015584891
70,0.00572645898104911,0.003989262155693258
71,0.005725499880624245,0.003988907092506453
72,0.005725127993375159,0.003988855754603164
73,0.005725171351429881,0.003988931878897677
74,0.005725476020368563,0.003989110341467823
75,0.005725866552806269,0.003989373225507088
76,0.005726327902047395,0.003989587444224147
77,0.00572694315347135,0.003989836309662638
78,0.005727280037148488,0.003990059572549013
79,0.0057276070731725175,0.003990232858722466
80,0.0057279643766651785,0.0039904357037533625
81,0.005728277969790729,0.003990631031804133
82,0.005728551139724478,0.003990799241180186
83,0.005728792863931789,0.003990920835319523
84,0.005728969584786233,0.003991029810781511
85,0.0057292619825975435,0.003991109011587581
86,0.005729346942809584,0.003991241301584545
87,0.005729505046098962,0.003991277334396166
88,0.005729547237584525,0.003991348202061219
89,0.005729678658420334,0.003991394441033932
90,0.005729722091058272,0.003991454181244415
91,0.005729829495212702,0.003991486185817882
92,0.005729874104531838,0.003991502179804674
93,0.005729938718848689,0.003991530986134111
94,0.005729916819491483,0.003991558749437598
95,0.005729968961588507,0.003991585787879549
96,0.005730012791557538,0.0039915873759349746
97,0.005730026271098574,0.003991606687131621
98,0.005730037784870148,0.003991624454539193
99,0.005730048102269609,0.003991633808572983
100,0.005730052422453495,0.003991642836142418
101,0.0057300766321907275,0.00399163906796909
102,0.005730087570539305,0.003991647229577988
